wallet_id,aggregated_lp_score,deposit_volume_score,withdraw_volume_score,deposit_frequency_score,avg_holding_time_score,liquidity_retention_score,lp_volatility_score,time_score,total_score
0xf9dd6fc91f26ade2050a89f324de5d64de2ad99a,227.22,150.0,0.0,200.0,147.0,0.0,0.0,6.0,503.0
0xf9fec08c358146b075535c111376180379d79df1,229.18,113.0,0.0,100.0,79.0,0.0,150.0,0.0,442.0
0xfab23321bd4d8a1ef97e2a0354a41f00a22b43a2,49.72,0.0,0.0,100.0,0.0,0.0,0.0,6.0,106.0
0xf9ea7ac0620c27cb85a82e564520b28a9bfb98fd,311.95,80.0,100.0,0.0,150.0,0.0,0.0,37.0,367.0
0xfa6e69f1833325bf75fa2c9d89b8a4bd9feb6a68,272.48,160.0,0.0,22.0,236.0,0.0,150.0,0.0,568.0
0xfa427df7ecec6422a6ed4635def1e8daff5b75c7,294.95,77.0,72.0,100.0,82.0,0.0,0.0,16.0,347.0
0xfa4b8cceefd90c0eb82d6b00db1be924468a8bef,220.15,50.0,0.0,0.0,59.0,0.0,150.0,0.0,259.0
0xfa793996e888b97bdfe10492032e4e3a66de0343,47.6,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0
0xf95e97be464f942fa16316892a709ee322027e36,473.0,112.0,99.0,0.0,118.0,100.0,0.0,44.0,473.0
0xf8e8362e0afdb90a06fd4c06dda1fc241b53b2f7,52.0,0.0,0.0,39.0,0.0,0.0,0.0,13.0,52.0
0xf912c9ec1a0fafb03e8fb76efb9e3802304f21fa,571.0,57.0,100.0,0.0,114.0,150.0,150.0,0.0,571.0
0xf9e7b1a8137156e4712cc1b7668e1dbec3453767,268.35,80.0,80.0,177.0,128.0,100.0,0.0,23.0,588.0
0xfa58b257bec80af07576be4ffd92229fb4e8a825,402.05,47.0,100.0,0.0,150.0,0.0,150.0,26.0,473.0
0xf9e25ce468bdacfa8e5686dd1f455fb6338ba96a,357.0,80.0,64.0,0.0,113.0,0.0,150.0,13.0,420.0
0xfa24f5617380cb6d5538cc3d77c158c46e23c293,335.0,113.0,0.0,100.0,118.0,0.0,0.0,4.0,335.0
0xfaa86e27a4c0eb4223c70e49bd9b8bc424a082dc,387.6,45.0,100.0,0.0,150.0,0.0,150.0,11.0,456.0
0xfa1457caf448c66ce3c2e619ccd4fcfd317b61f6,175.1,78.0,0.0,50.0,78.0,0.0,0.0,0.0,206.0
0xfa91d831598495b0f4225e9e8ce23d1049523f8b,45.05,0.0,0.0,50.0,0.0,0.0,0.0,3.0,53.0
0xfadb658674eab395eb6bff42d045a8e8ea048823,294.95,80.0,0.0,0.0,114.0,0.0,150.0,3.0,347.0
0xf93a6783e02bf0af7f7c37bd25e845b8f4de957e,115.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0
0xf90573b6047a36d16ab8d57c6a161e540281d5ab,173.0,112.0,0.0,22.0,39.0,0.0,0.0,0.0,173.0
0xf8d0d52cfd06a1f96d15f9925025d499a7b207fa,85.0,0.0,0.0,79.0,0.0,0.0,0.0,21.0,100.0
0xf91cd9bfc08d1df946138fa582428491d2a78778,48.3,0.0,0.0,32.0,0.0,0.0,0.0,10.0,42.0
0xf999e50bce006d75f4524d90b7ec75a46f0492bf,131.41,80.0,72.0,55.0,13.0,0.0,0.0,24.0,244.0
0xf90b82bee353168831088541c1ed983322bf87d4,132.59,160.0,181.0,51.0,367.0,0.0,150.0,73.0,982.0
0xf9f8e3a433f12d520c9589f1986a45acf33bb255,466.0,150.0,100.0,88.0,117.0,0.0,0.0,11.0,466.0
0xfa5f6ed82ae1eac484b91ccde42fe7d64cb68d03,419.9,65.0,98.0,0.0,139.0,0.0,150.0,42.0,494.0
0xf8e95aa8434b7f16113f3d5119a4464ddd2e8d81,571.0,42.0,79.0,0.0,150.0,150.0,150.0,0.0,571.0
0xf94f9e38365fb87d69cf07096464b811a636156b,282.2,67.0,100.0,0.0,140.0,0.0,0.0,25.0,332.0
0xf98f2cf2668e8553bb6c619593d30543b499ddda,319.79,300.0,176.0,200.0,50.0,0.0,0.0,34.0,760.0
0xf9e9d8f5998ccb5b0892f4590e3e8c8ac5b3e1bf,187.0,37.0,0.0,0.0,0.0,0.0,150.0,0.0,187.0
0xfa3945c6b2871e8c7bbeb036f5dde4d41553addc,561.0,47.0,100.0,0.0,114.0,150.0,150.0,0.0,561.0
0xfaa763a163919ac693265a625c54263b5115713f,194.0,112.0,0.0,22.0,54.0,0.0,0.0,6.0,194.0
0xf9ebfe2b0c205c437214a714a28903859349cede,501.96,195.0,156.0,96.0,201.0,200.0,0.0,45.0,893.0
0xfa7a408203dcd5e7a51ee5dd4c2b17a89bc0baf8,220.0,55.0,17.0,22.0,116.0,0.0,0.0,10.0,220.0
0xfa1a10930cda27ee22d9727696e6dcf600380346,490.0,80.0,100.0,7.0,140.0,0.0,150.0,13.0,490.0
0xfa4fba8a2954dfce13577d6e07fdac35151a7c93,242.0,76.0,0.0,50.0,112.0,0.0,0.0,4.0,242.0
0xfac983fce7ef3cee8ffb2ceb967e1b2362aada00,491.3,113.0,100.0,0.0,150.0,0.0,150.0,65.0,578.0
0xfaa939fad22602822cd0674b025ba92b30e077c1,351.05,80.0,56.0,0.0,113.0,0.0,150.0,14.0,413.0
0xfad191bddbc6bc81fa84ffc623e2dd473dfcd697,365.0,80.0,0.0,22.0,113.0,0.0,150.0,0.0,365.0
0xfad695efd57ad18ea64bc45eb2f60d9e38bd436d,260.1,43.0,0.0,0.0,113.0,0.0,150.0,0.0,306.0
0xfa40fee5853876652b0c9eaef9f3b80218684037,563.0,80.0,100.0,77.0,150.0,0.0,150.0,6.0,563.0
0xfa3d888139bc63ed286ff3895610a3ce5c801142,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0
0xfa1d4ce9f0423bf353795ba85b47c3bb46e9a69f,445.83,600.0,356.0,156.0,404.0,0.0,0.0,246.0,1762.0
0xfad6dec2c63b4e092c2197064309320bb2af53d0,493.0,150.0,100.0,100.0,131.0,0.0,0.0,12.0,493.0
0xfa797ceb05d10bd2582d213b48d1b5a28f745bfe,369.65,228.0,22.0,100.0,228.0,0.0,150.0,16.0,744.0
0xfb11f6c2258eadf37ff4e3ff62bd2e4cdac48483,254.0,113.0,6.0,50.0,76.0,0.0,0.0,9.0,254.0
0xfb65cfea3b369c489b79c7e187c046e56e42e001,257.0,117.0,87.0,0.0,23.0,0.0,0.0,30.0,257.0
0xfb94ac481b29f58e6a97658ceef40b2e0eef8b4c,402.9,42.0,85.0,0.0,137.0,0.0,150.0,60.0,474.0
0xfb54fa06657ca41b4be269202d5a71228c566a0c,336.74,164.0,182.0,16.0,275.0,0.0,300.0,73.0,1010.0
0xfb601c9a4cbafe4f95ba2a77adf7a21504e7fe90,232.05,112.0,58.0,26.0,53.0,0.0,0.0,24.0,273.0
0xfb47ed0a7431180a5aa4a72575f533b22a0ce397,362.95,127.0,0.0,0.0,150.0,0.0,150.0,0.0,427.0
0xfb25830f4774008f64443908ce591e4470caf9d9,437.75,80.0,100.0,0.0,35.0,150.0,150.0,0.0,515.0
0xfaf144c28a2f04ba7bbe39ef33eca7706c1c3df7,237.0,80.0,0.0,0.0,7.0,0.0,150.0,0.0,237.0
0xfb9f0950404d67225f0a567ad0404ddf515b2c55,199.0,41.0,0.0,0.0,8.0,0.0,150.0,0.0,199.0
0xfbd38e95c08941448c141c0ad8d9b764e857d4ec,262.0,112.0,0.0,0.0,0.0,0.0,150.0,0.0,262.0
0xfa178954d8672909d1ad453441bc6373fe52bf82,334.0,114.0,0.0,100.0,115.0,0.0,0.0,5.0,334.0
0xfa754dafc17c5d803dbe5b7066cc59bf8f7ef202,277.08,124.0,100.0,22.0,209.0,0.0,150.0,23.0,628.0
0xfaccaeac3a0570a9c69940308c5d5f639d9344ab,465.0,150.0,9.0,18.0,130.0,0.0,150.0,8.0,465.0
0xfa7a88de467c4cf4695319dd8604ae95a435741c,343.0,80.0,0.0,0.0,113.0,0.0,150.0,0.0,343.0
0xfa4fc4ec2f81a4897743c5b4f45907c02ce06199,293.25,73.0,0.0,0.0,122.0,0.0,150.0,0.0,345.0
0xfa3fc0367fb545c38f817ad8df8ce4890c8b089c,62.05,0.0,0.0,56.0,0.0,0.0,0.0,17.0,73.0
0xfb6d1e6306108009bf7152abab05d13a154b476a,288.0,135.0,0.0,0.0,3.0,0.0,150.0,0.0,288.0
0xfb28c66320e464bc723171d09232e6ee915674a3,470.9,138.0,30.0,77.0,45.0,250.0,0.0,14.0,554.0
0xfa4dc543531b5b176ebd03209d4b18b575f76a52,276.0,80.0,34.0,0.0,0.0,0.0,150.0,12.0,276.0
0xfad83acd9a8bf0217b52fc37df12bc99b864e514,461.0,38.0,95.0,0.0,119.0,0.0,150.0,59.0,461.0
0xfa3ce52c15f19f363833b2983340325000a4636c,566.0,38.0,100.0,0.0,128.0,150.0,150.0,0.0,566.0
0xfa3fefa8f373a72607a6ad06c2670580babc691f,215.05,150.0,0.0,100.0,3.0,0.0,0.0,0.0,253.0
0xfa7bfda82414edc64a2514004c829a0cab3aa8b6,493.54,65.0,170.0,100.0,140.0,150.0,300.0,77.0,1002.0
0xfac3c18c0ba14877277b3195382562acee1f5b2d,247.49,157.0,241.0,118.0,378.0,0.0,0.0,51.0,945.0
0xfaf18b12a3f1bc44d83a33fdfdf979929a1933b6,57.5,0.0,0.0,50.0,0.0,0.0,0.0,0.0,50.0
0xfb928883fda7149693bd68a05d487ba39472ffb2,446.0,113.0,56.0,0.0,113.0,0.0,150.0,14.0,446.0
0xfb934b2ca1735ee6dd4d2f45d2b5ac328ed70663,331.0,114.0,71.0,0.0,125.0,0.0,0.0,21.0,331.0
0xfb5e5e296186ad319c7cd221e47febbfebb2555f,64.4,0.0,0.0,50.0,0.0,0.0,0.0,6.0,56.0
0xfbe51417dc45d231834eba98eeaf10e668998099,179.35,23.0,0.0,0.0,38.0,0.0,150.0,0.0,211.0
0xfba231e5368666daefe47c1fc904edda17a5836b,454.0,150.0,0.0,22.0,130.0,0.0,150.0,2.0,454.0
0xfa8d0fc1c3fc17396ace8758079b42ec2dc7bd79,434.0,150.0,0.0,22.0,112.0,0.0,150.0,0.0,434.0
0xf9f5f17b5b9607f2ebc566c46f632572721030d2,233.08,100.0,28.0,50.0,116.0,0.0,150.0,10.0,454.0
0xfa425dee2f832e7b97c79db155909d96cdd412d2,266.0,116.0,0.0,0.0,0.0,0.0,150.0,0.0,266.0
0xf9f91cb115d34c5f204382f222ed67a3c8b44775,272.0,78.0,100.0,0.0,115.0,0.0,0.0,27.0,320.0
0xfadb8d8ca8918d3fdabdcf213d55190d824319f1,286.0,91.0,57.0,0.0,118.0,0.0,0.0,20.0,286.0
0xfa768651d5aa3305eb9f8271b1199d74d7c13979,290.7,150.0,66.0,13.0,94.0,0.0,0.0,19.0,342.0
0xfb3041c12b4abf466b90e010eafdb09531800b6e,239.7,32.0,0.0,0.0,100.0,0.0,150.0,0.0,282.0
0xfb84e53ee9799a7f40e9e7933bd00dc7f9daaa61,334.9,112.0,57.0,100.0,25.0,100.0,0.0,0.0,394.0
0xfbc129fdb2bcf135813d1bf1f498251ca5b01cfb,230.0,80.0,0.0,0.0,0.0,0.0,150.0,0.0,230.0
0xfbbcfc2f4762d716f24d3eab08e2a0fb5442947a,630.0,80.0,100.0,0.0,150.0,150.0,150.0,0.0,630.0
0xfb5fa95aa6bbfe1403806253669d2f2ac698da96,216.0,80.0,0.0,22.0,114.0,0.0,0.0,0.0,216.0
0xfbbbd1ce1182ab583dbeaeba1db09364f70a85d8,404.05,160.0,100.0,0.0,201.0,0.0,300.0,15.0,776.0
0xfa8906a3c78b6a0d437cc1dd37064680250520ec,200.0,50.0,0.0,0.0,0.0,0.0,150.0,0.0,200.0
0xfacb1c3a0c8d3677fb72deaddbc7ccc217d88595,419.0,80.0,0.0,77.0,112.0,0.0,150.0,0.0,419.0
0xfbc08d9be97f8cdefc376b64d9d90931d90ebfe4,526.0,80.0,100.0,77.0,115.0,0.0,150.0,4.0,526.0
0xfbaf417d268de5ace8fb9cc917b90ce2bc4ff808,107.0,0.0,0.0,100.0,0.0,0.0,0.0,7.0,107.0
0xfb3c01f90b4629dbd4fd5310e995ef3fe2e7abee,258.4,80.0,0.0,0.0,74.0,0.0,150.0,0.0,304.0
0xfbc5985e27f667d086262ecbbf09b39c158158a3,524.45,80.0,100.0,0.0,137.0,150.0,150.0,0.0,617.0
0xfb4bbc3ca8bb6c76ce917c3937faf299e563a890,233.0,80.0,0.0,0.0,3.0,0.0,150.0,0.0,233.0
0xfb496bd397f35dd811e7ae821dad863d1c67145a,81.0,0.0,0.0,66.0,0.0,0.0,0.0,15.0,81.0
0xfb1669901e4d796c5c0f35c8e3cbc647560d1640,394.4,76.0,100.0,0.0,124.0,0.0,150.0,14.0,464.0
0xfa12f6af6157125d95e8c0809698ac4f2db4394f,546.0,115.0,100.0,0.0,31.0,150.0,150.0,0.0,546.0
0xf9e3d08196f76f5078882d98941b71c0884bea52,449.0,150.0,0.0,0.0,149.0,0.0,150.0,0.0,449.0
0xf9e1d1e9f22c96752356adfd377231528c7e851e,155.65,29.0,93.0,22.0,121.0,0.0,150.0,45.0,460.0
0xfa43e85f75555ffa54a5fbea96012f6ae91a837b,518.5,80.0,99.0,0.0,114.0,150.0,150.0,17.0,610.0
0xfb0be5cd62adb2ca18d68934fe0501205c19cece,291.55,41.0,0.0,0.0,150.0,0.0,150.0,2.0,343.0
0xfb521552b65cc1caf748778fbcb7929c9a5f2c83,470.05,63.0,100.0,50.0,34.0,150.0,150.0,6.0,553.0
0xfb8cf7100b4e46bb4fefff1ef13ff59834f2884d,662.0,112.0,100.0,0.0,150.0,150.0,150.0,0.0,662.0
0xfb4c01879b2e88c9fb8e4de3e0658374b1f39012,232.25,194.0,100.0,29.0,220.0,0.0,150.0,64.0,757.0
0xfb20f3dab80071634d37896f3b95f240a214571f,245.0,71.0,3.0,50.0,113.0,0.0,0.0,8.0,245.0
0xfb2aa544ee6cc4fc617069fd1bdfb1cfe7c6fdb7,310.0,113.0,26.0,77.0,77.0,0.0,0.0,17.0,310.0
0xfb023f7045815763d24622b96f08f859a606b9ac,569.0,56.0,100.0,0.0,113.0,150.0,150.0,0.0,569.0
0xfb6c7c84cc0ab5bba1596d17bc21b5a3cd758aa7,355.0,80.0,100.0,22.0,150.0,0.0,0.0,3.0,355.0
0xfa5c99b30becf1623ecd23ddf5f79e81bbdccd2e,465.0,80.0,84.0,0.0,114.0,0.0,150.0,37.0,465.0
0xfae09f9d8a66424fb2a9fe931f0f8630f0b3c586,363.27,142.0,100.0,122.0,175.0,150.0,0.0,9.0,698.0
0xf9db0c64097d86938eeff1134090e90efdce6aa3,165.88,80.0,0.0,150.0,125.0,0.0,0.0,0.0,355.0
0xfb9199db629fe4224f7a08975b4e20beb4d4d29a,46.0,0.0,0.0,36.0,0.0,0.0,0.0,10.0,46.0
0xfb186bacc36235087064b71d15940efb46923d9e,294.0,53.0,0.0,0.0,88.0,0.0,150.0,3.0,294.0
0xfb6561a1079d814fa61333638e13f5cd9afec876,277.1,60.0,0.0,0.0,115.0,0.0,150.0,1.0,326.0
0xfb6d4a6278da58152b2959ed320ae460b7185b06,168.3,41.0,0.0,0.0,7.0,0.0,150.0,0.0,198.0
0xfbc44d46b4f4e680bebab136ad1665d40a36da00,269.0,41.0,0.0,0.0,78.0,0.0,150.0,0.0,269.0
0xfae831f666d0b3ca64f4cbc3f9f9766718200f6b,81.6,0.0,0.0,86.0,0.0,0.0,0.0,10.0,96.0
0xfb8ab4b8e44020b30b0f0d44a3e0953320a3d2ad,174.84,187.0,0.0,0.0,85.0,0.0,150.0,8.0,430.0
0xfaf92310a065f749a5e65713d0a6250b67827aa7,377.0,90.0,15.0,0.0,112.0,0.0,150.0,10.0,377.0
0xfbd82684191f8515043d82193241c65dbca87355,57.0,0.0,0.0,50.0,0.0,0.0,0.0,7.0,57.0
0xfbd2ec90198a6406add3ba82f3ad6f8e4d86ffd5,64.4,0.0,0.0,22.0,0.0,0.0,0.0,34.0,56.0
0xfa25b3b4b065a41d3c3ddaf5e29ba8147b4f2de5,211.65,36.0,0.0,0.0,63.0,0.0,150.0,0.0,249.0
0xfa80f63ee162b3555ef9e1ffb85908400364e103,215.9,113.0,0.0,22.0,113.0,0.0,0.0,6.0,254.0
0xfaad4d5b07913621af2c3fd4f10f5535bf210ce8,249.05,80.0,17.0,100.0,81.0,0.0,0.0,15.0,293.0
0xfa61ae0765299503bce1353f5d579ac52e14e4b3,223.55,0.0,0.0,0.0,113.0,0.0,150.0,0.0,263.0
0xf9e28f8b9aa7608b522a01a6e27fc6d46b922355,316.2,150.0,0.0,100.0,122.0,0.0,0.0,0.0,372.0
0xfa528a476c745d552752a1700e255cfb228b1c5c,246.0,80.0,0.0,0.0,16.0,0.0,150.0,0.0,246.0
0xfa945a38cbe4d2e0da1e7fc4359b9139f08c12c9,360.89,135.0,12.0,22.0,239.0,0.0,300.0,12.0,720.0
0xfa4c635e555d7f5464e24e48da6887cf74cc2f15,371.9,448.0,241.0,166.0,173.0,0.0,0.0,131.0,1159.0
0xfabf1f493387d2321b4578ad66f48afca369ffbf,220.0,48.0,0.0,22.0,0.0,0.0,150.0,0.0,220.0
0xfb9f82c7feb96fc50c9a7ae838e78907f95d728a,232.0,80.0,0.0,0.0,2.0,0.0,150.0,0.0,232.0
0xfb83388cb78a07bd7e163e70aecd1d1e2a19d81e,179.0,76.0,0.0,0.0,98.0,0.0,0.0,5.0,179.0
0xfb1395da1e9832ff80ae136ba656c907e8b66726,359.46,160.0,0.0,0.0,262.0,0.0,300.0,0.0,722.0
0xfb3fa62aa5b1936455a29d50eeb049e5aea2e3ca,275.4,64.0,100.0,0.0,127.0,0.0,0.0,33.0,324.0
0xfbc02f791abb2c0f20fb8df150cf6c843544c637,279.0,51.0,0.0,0.0,78.0,0.0,150.0,0.0,279.0
0xfb49223413230df620131b31843df8d80be28351,386.0,80.0,100.0,47.0,146.0,0.0,0.0,13.0,386.0
0xfb86ea21b7a716be3c28148237dbc1db045c0a99,305.15,75.0,0.0,50.0,84.0,0.0,150.0,0.0,359.0
0xfbd9d2568fbc301c23f2fb25765a8d5f91131ff6,114.0,0.0,0.0,100.0,0.0,0.0,0.0,14.0,114.0
0xfb478d318c0565e4117648b7ec80e86352b6afe8,77.0,0.0,0.0,67.0,0.0,0.0,0.0,10.0,77.0
0xfb31cfb2a9c3c8232c92baacb2c0dc41ff717115,219.3,48.0,0.0,22.0,38.0,0.0,150.0,0.0,258.0
0xfa59859cda29be66b5f086cafc53a53ed4965af1,280.5,68.0,100.0,31.0,113.0,0.0,0.0,18.0,330.0
0xfaded1076424ed6feab38c3a38bad20e17eacdd0,535.5,80.0,100.0,0.0,150.0,150.0,150.0,0.0,630.0
0xf9e4e5c966c99bb51b47b92fd2c68fff5c885afa,221.0,113.0,0.0,0.0,102.0,0.0,0.0,6.0,221.0
0xfab834041460cdbddc145b8e5d19c614c0a72464,412.35,300.0,100.0,191.0,209.0,0.0,0.0,41.0,841.0
0xfa2c72484e9eac75fb6ce94e8ee2132ca31aedfd,268.6,122.0,0.0,77.0,117.0,0.0,0.0,0.0,316.0
0xfa66759e7905297daf1e312751a85885fc265777,571.17,437.0,230.0,34.0,362.0,0.0,450.0,142.0,1655.0
0xfa2c512fd024b27543e2522b056f8d3e9c2ee4d9,194.0,44.0,0.0,0.0,0.0,0.0,150.0,0.0,194.0
0xfa925f1c7e0a8ba7939cdb2cff4bd4c7bbba6776,344.0,80.0,0.0,0.0,114.0,0.0,150.0,0.0,344.0
0xfaa2e03b70ef314a17cdbdf2c3b5208f5a2d627c,62.6,0.0,0.0,100.0,0.0,0.0,0.0,12.0,112.0
0xfbdc0e9522c9d8d40438d2c247bfa43dd5915864,82.8,0.0,0.0,56.0,0.0,0.0,0.0,16.0,72.0
0xfb15339d187a76af62698f73d700e1f8536f03bd,373.12,160.0,63.0,0.0,213.0,0.0,300.0,23.0,759.0
0xfb84bcea1442dc40b903ebe17c3dffebe9a20cf3,296.28,113.0,0.0,200.0,150.0,0.0,0.0,11.0,474.0
0xfb6ceefbfa87c9cdac79faaeb8507295b8dc1a6f,187.0,37.0,26.0,9.0,135.0,0.0,0.0,13.0,220.0
0xfbc32732219eea44203755f885c7770d7122aa36,230.35,80.0,0.0,0.0,41.0,0.0,150.0,0.0,271.0
0xf9ff54a68a77a3982436d7a0d6c146af12a5e343,238.86,114.0,100.0,139.0,117.0,0.0,0.0,31.0,501.0
0xfad60f53cfc9e4756305507829ae66961875e4ea,583.1,150.0,100.0,0.0,36.0,250.0,150.0,0.0,686.0
0xfa268aea7b2e9570a2712957ad5575d265373f16,326.4,80.0,0.0,72.0,81.0,0.0,150.0,1.0,384.0
0xfa74971bdf58af2fb77ede4df5159b22d127e05e,365.0,76.0,93.0,22.0,136.0,0.0,0.0,38.0,365.0
0xfb44c6a5136000d0ee01b8a4293b307aa4f96f07,388.45,39.0,100.0,40.0,118.0,0.0,150.0,10.0,457.0
0xfb08b0ee868e8a0ce5af0e2c73a49b607ec81d6e,343.0,80.0,0.0,0.0,113.0,0.0,150.0,0.0,343.0
0xfb12fb744fb4fb55ff3a412eecc5f4be3aeff553,393.0,101.0,29.0,0.0,106.0,0.0,150.0,7.0,393.0
0xfb1ef481a685436c86177082f5f39826600f566d,226.1,116.0,0.0,0.0,0.0,0.0,150.0,0.0,266.0
0xfbdccbf004d60d907945332ee1ed614c2e494c70,415.65,38.0,30.0,0.0,121.0,150.0,150.0,0.0,489.0
0xfb7ecd84d4fe2b2ee0f244781e238ab1edf47807,386.0,114.0,90.0,14.0,114.0,0.0,0.0,54.0,386.0
0xfb8e459eb57271c1bbbe502d6d287cac9603777a,438.0,23.0,96.0,0.0,127.0,0.0,150.0,42.0,438.0
0xfa9cdbed16157161ca54effb0ccfb93b84aeb79c,343.0,80.0,0.0,0.0,113.0,0.0,150.0,0.0,343.0
0xfab6d042fbc203efcdd4380d2764e11739aa6aad,206.67,38.0,0.0,172.0,91.0,0.0,150.0,0.0,451.0
0xf9f2abcc9df889794b60f0791a784f5a97d32920,347.65,8.0,96.0,0.0,122.0,0.0,150.0,33.0,409.0
0xf9ec23c0387b2780c3761c2c5cfc6c92bfd49f90,114.8,80.0,0.0,100.0,137.0,0.0,0.0,22.0,339.0
0xfab98ce38e99a156ed7c3c76b3f6228d29a565e4,323.0,59.0,2.0,0.0,105.0,0.0,150.0,7.0,323.0
0xfa8a702d7c16ee7c8fe88097ddcb8b6ee39585c5,291.0,57.0,0.0,0.0,83.0,0.0,150.0,1.0,291.0
0xf9e48e227cf4a097e379ac95f30ac61aa0b17338,238.39,357.0,182.0,0.0,268.0,0.0,0.0,81.0,888.0
0xfa6baac8837303bb1539205e837e4700145d20d4,88.78,150.0,0.0,150.0,76.0,0.0,0.0,10.0,386.0
0xfa1b56cefed28aecd8d02a430fdfed6a3e3112d2,71.18,80.0,0.0,22.0,117.0,0.0,150.0,0.0,369.0
0xfaff3356d41ff79ef2a8fe0e7223cce5a5a85c0b,230.0,80.0,0.0,0.0,0.0,0.0,150.0,0.0,230.0
0xfb7f709342e9ae8f8ffcb7be0a82c37cedb14465,265.2,79.0,0.0,0.0,83.0,0.0,150.0,0.0,312.0
0xfb113ec076fea43b2dd17929b3288ef6f52a0ede,51.33,0.0,0.0,100.0,0.0,0.0,0.0,9.0,109.0
0xfaf1ece157596f4a30190fc8ff819dbd8c45afc7,237.19,112.0,91.0,100.0,113.0,0.0,0.0,41.0,457.0
0xf9dad336271c72e4aecabeec510fdaaaf183e1e8,357.0,150.0,0.0,50.0,150.0,0.0,0.0,7.0,357.0
0xfa204a1b8d4d8da5577c1eacac9b7e5f3e896c70,387.0,112.0,98.0,0.0,133.0,0.0,0.0,44.0,387.0
0xf9dd1a4aea6b41818becf953baa26beca0735d2e,300.0,113.0,0.0,0.0,37.0,0.0,150.0,0.0,300.0
0xfa59c22ac17f127be85c19faedf49d70192ddf3c,184.45,16.0,0.0,0.0,51.0,0.0,150.0,0.0,217.0
0xfacc0e116fb49b90cd82911b83a3289dd9737440,196.35,112.0,0.0,0.0,115.0,0.0,0.0,4.0,231.0
0xfaa617c252e9fa8616e57ea960119176b897a911,431.0,134.0,72.0,96.0,112.0,0.0,0.0,17.0,431.0
0xfae894145759db6fbe3ab778a48500e5e411a79d,104.55,61.0,0.0,22.0,40.0,0.0,0.0,0.0,123.0
0xfbd31ccd483b49a8dce0fb8c0542cbcdfefcaaeb,290.95,64.0,0.0,0.0,39.0,0.0,150.0,0.0,253.0
0xfbb53f856c5aa9693ec5e670160e5ae19a6671af,238.85,55.0,0.0,0.0,76.0,0.0,150.0,0.0,281.0
0xfb3e3026ae5a75ef8f51af93b0abeb3d2cc59472,343.0,80.0,0.0,0.0,113.0,0.0,150.0,0.0,343.0
0xfa2266da1b488807fdfc9a1bfd09022f54883d90,363.0,150.0,0.0,100.0,112.0,0.0,0.0,1.0,363.0
0xfa36b06e5198f07fc1f57b8424273c41390628e4,430.95,121.0,100.0,22.0,150.0,100.0,0.0,14.0,507.0
0xfaaf5645b877f3af3d35220b8c4bc2198e68f4bb,397.8,80.0,95.0,0.0,113.0,0.0,150.0,30.0,468.0
0xfa2a9df47b9fa7b8960f916c808c31e2a7b550b4,335.0,75.0,89.0,0.0,129.0,0.0,0.0,42.0,335.0
0xfa136f6e70cc5049d6fde1bc99db5eeafeb05908,294.95,112.0,0.0,0.0,85.0,0.0,150.0,0.0,347.0
0xfb43c5442d0582ef558a4c487a2fb3d272ce8a90,296.65,112.0,0.0,86.0,150.0,0.0,0.0,1.0,349.0
0xfb2a899dd5655ecdd999796f4c6d6855f49b0f09,48.3,0.0,0.0,32.0,0.0,0.0,0.0,10.0,42.0
0xfb59240315d4c95c60a13e8df487c142204c0c48,463.25,78.0,29.0,22.0,116.0,150.0,150.0,0.0,545.0
0xfb7853392a9d2d4b3096da30b6c6375fe63b7ae2,388.0,113.0,3.0,0.0,112.0,0.0,150.0,10.0,388.0
0xfb5d5757511c06a279123f9cae18617a1eba26c3,514.0,150.0,100.0,100.0,150.0,0.0,0.0,14.0,514.0
0xfa0fa47dc46ed521a3a9f5ab71a5d297c354a352,337.45,75.0,100.0,78.0,114.0,0.0,0.0,30.0,397.0
0xfab5da5694bae6681889d15231ed675e899e8c92,200.6,80.0,0.0,0.0,6.0,0.0,150.0,0.0,236.0
0xfa136d0f03c872e72f4302ab57d4c2277641bf5a,95.45,0.0,0.0,50.0,0.0,0.0,0.0,33.0,83.0
0xfa469977ed4253c9c0c7b59ba69211be0b226de6,205.35,150.0,0.0,100.0,115.0,0.0,150.0,2.0,517.0
0xfa26659732f67135d29659b9262c05d9f802e66d,651.0,150.0,100.0,91.0,150.0,0.0,150.0,10.0,651.0
0xfa40d7367554d68015fe3de34e1e6eae8916a763,49.0,0.0,0.0,32.0,0.0,0.0,0.0,17.0,49.0
0xfabf9fc40c12fbc09083d6856aaf122ba08639e7,546.3,265.0,100.0,22.0,187.0,250.0,300.0,0.0,1124.0
0xfa4fdafaff5d6aa6b6d5c4305683c377cadc9bf2,270.71,46.0,100.0,0.0,263.0,150.0,300.0,5.0,864.0
0xfab225022fca1a79aca8d73c3b1e42656dbc3292,400.0,38.0,72.0,0.0,115.0,0.0,150.0,25.0,400.0
0xfb5deb96222e95db35224e860a38398c7d6010b1,243.95,80.0,43.0,22.0,127.0,0.0,0.0,15.0,287.0
0xfb0f768f4b045f527f80f1949d0d89568ba40e81,64.4,0.0,0.0,50.0,0.0,0.0,0.0,6.0,56.0
0xfba9a5df91406f2c3f66c7782de9d0ce52094f26,259.54,78.0,100.0,22.0,150.0,0.0,0.0,47.0,397.0
